fonte,secao_origem,palavra_chave,posicao,product_id,produto,tipo_produto,seller,marca,preco_exibicao,preco,preco_original_exibicao,preco_original,ofertas_exibicao,ofertas,rating,reviews,tag,delivery,condicao_anuncio,link_produto_google,link_ofertas,thumbnail,thumbnail_video,product_token,capturado_em,preco_outlier,indice_preco,desconto_percentual,score_preco,score_promo,score_atratividade,score_visibilidade,score_qualidade,score_relevancia
google_shopping,shopping_results,modelador de cabelo,22,3296561297359855740,Modelador Ceramic Nano tourmaline New 25mm Bivolt Gama,outros,MadeiraMadeira,Ou,"R$ 1.322,40 agora",1322.4,,,,,4.8,219.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3296561297359855740,oid:3296561297359855740,iid:10522819885477255473,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3296561297359855740,oid:3296561297359855740,iid:10522819885477255473,rds:UENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR8e589Zo51PD-JUPugcoWfNPmvgOmM-mGHoJ7Mg5Mk1RrUW6WshU0E78dO9n3VOEB2nW9fTiVBF2pX-fXHCBl4ph58TUihfpJOgYxO3uN_BWWTVobJkM_A,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIzMjk2NTYxMjk3MzU5ODU1NzQwIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIzMjk2NTYxMjk3MzU5ODU1NzQwIiwicmRzIjoiUENfODc4OTMwOTI3MzE1MzIyNTY1M3xQUk9EX1BDXzg3ODkzMDkyNzMxNTMyMjU2NTMiLCJpbWFnZURvY2lkIjoiMTA1MjI4MTk4ODU0NzcyNTU0NzMiLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,True,6.642222110603245,0.0,0.0,0.0,0.0,0.475,0.96,0.478
google_shopping,shopping_results,modelador de cabelo,23,3143644916013807436,Modelador Automático Kiss New York Instawave Branco Bivolt,outros,Época Cosméticos Perfumaria - EPC035-TERUYA PERFUMARIA,,"R$ 641,90 agora",641.9,,,,,4.6,104.0,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3143644916013807436,oid:3143644916013807436,iid:9461139471211863990,rds:UENfNTA5ODUyMjU0MzYxOTkxMTMxOXxQUk9EX1BDXzUwOTg1MjI1NDM2MTk5MTEzMTk=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3143644916013807436,oid:3143644916013807436,iid:9461139471211863990,rds:UENfNTA5ODUyMjU0MzYxOTkxMTMxOXxQUk9EX1BDXzUwOTg1MjI1NDM2MTk5MTEzMTk=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQD4teUPMnLcw5SEZFRhY5b422Q1RJ5rLxErMk1NWawBIt6w5WQdC3LEWqXa0-MB5AjCJp7zKRhU7waKK9Wua1nH5fGxi2IMfVVQwDctYWkKzfNsZIQPXkWsA,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIzMTQzNjQ0OTE2MDEzODA3NDM2IiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIzMTQzNjQ0OTE2MDEzODA3NDM2IiwicmRzIjoiUENfNTA5ODUyMjU0MzYxOTkxMTMxOXxQUk9EX1BDXzUwOTg1MjI1NDM2MTk5MTEzMTkiLCJpbWFnZURvY2lkIjoiOTQ2MTEzOTQ3MTIxMTg2Mzk5MCIsInB2byI6IjMiLCJlaSI6IkQ3dzJhY0xCQ2F1eHF0c1AiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,3.224169973378874,0.0,0.0,0.0,0.0,0.45,0.9199999999999999,0.45599999999999996
google_shopping,shopping_results,modelador de cabelo,24,3951475010002713544,"Modelador de cachos French Wave - Modelador de cachos 2024 New Wave para cabelos longos e curtos com 4 temperaturas, modelador de cabelo em forma de S",outros,Amazon,,"R$ 255,34",255.34,,,,,,,,Devolução em até 7 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3951475010002713544,oid:3951475010002713544,iid:6121647736327500297,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:3951475010002713544,oid:3951475010002713544,iid:6121647736327500297,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ2uk5yAjiXDr-GDTPK_TxGpeCCXAy9KeNFNjygVfuscQZsSkEEGM2WyK9l5uSiY8scM03z1azl25qGCLuZaqab_2XtCFPicVg7Pz74IkniS7DjL80ucEQN,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIzOTUxNDc1MDEwMDAyNzEzNTQ0IiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIzOTUxNDc1MDEwMDAyNzEzNTQ0IiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjYxMjE2NDc3MzYzMjc1MDAyOTciLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,1.2825355366919484,0.0,0.43492892661610316,0.0,0.3044502486312722,0.425,,0.26133507458938166
google_shopping,shopping_results,modelador de cabelo,25,6207957850958249491,Novo Secador E Modelador De Cabelo Multifuncional 5 Em 1 - A,outros,Mercado Livre,,"R$ 196,53 agora",196.53,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:6207957850958249491,oid:6207957850958249491,iid:13099315951252818667,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:6207957850958249491,oid:6207957850958249491,iid:13099315951252818667,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ-itpwavaypJYhBVNUB0nUrmVbhx6Q0KPMJaiRHovuEgesvVckgGoCfWdX7V18N3NzLqWoGWDuV4xfvmlreA7iEZnrhT9Jp7hf9JjEoTwCJPhB9rzz2yKt,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI2MjA3OTU3ODUwOTU4MjQ5NDkxIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI2MjA3OTU3ODUwOTU4MjQ5NDkxIiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjEzMDk5MzE1OTUxMjUyODE4NjY3IiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,0.9871414937967753,0.0,1.0,0.0,0.7,0.4,,0.37
google_shopping,shopping_results,modelador de cabelo,26,18309729706251673965,Modelador de Cabelo PBT Hair Curlirng Stick F-10 / 210 oC / 50W / 110-220V,outros,Shopee,,"R$ 69,00",69.0,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:18309729706251673965,oid:18309729706251673965,iid:2926233102066586374,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:18309729706251673965,oid:18309729706251673965,iid:2926233102066586374,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSDQyXEQ6GpHPMAHPDyoqZrdorOI0O9EQbuLnvNUs0SMtUI0FZl8ZWh_97_8ISDjyn0ho2PaMgT0MTmaeJKRdqE8TTn0lk5LfhU2mJCrSbopBH79sSILR4r,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIxODMwOTcyOTcwNjI1MTY3Mzk2NSIsImNhdGFsb2dpZCI6IiIsImdwY2lkIjoiIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMTgzMDk3Mjk3MDYyNTE2NzM5NjUiLCJyZHMiOiIiLCJpbWFnZURvY2lkIjoiMjkyNjIzMzEwMjA2NjU4NjM3NCIsInB2byI6IjMiLCJlaSI6IkQ3dzJhY0xCQ2F1eHF0c1AiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,0.34657692500879,0.0,1.0,0.0,0.7,0.375,,0.36
google_shopping,shopping_results,modelador de cabelo,27,7357547296681204350,Modelador de Cachos Sokany LG-SK91 com Revestimento Cerâmico – Até 230 °C,outros,Sokany Brasil,,"R$ 64,90",64.9,,,,,,,,Devolução em até 15 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7357547296681204350,oid:7357547296681204350,iid:13792597835529745793,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:7357547296681204350,oid:7357547296681204350,iid:13792597835529745793,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQ0vUMJ5AVsotQtWm_aX374KftNb19MLKVLGMwl2HknvkpjTeRavhC8iiqwUHZofnuksvhzmrKiyzgwFz0Ayld1XfU0h21hOg,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiI3MzU3NTQ3Mjk2NjgxMjA0MzUwIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiI3MzU3NTQ3Mjk2NjgxMjA0MzUwIiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjEzNzkyNTk3ODM1NTI5NzQ1NzkzIiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,0.325983223667688,0.0,1.0,0.0,0.7,0.35,,0.35
google_shopping,shopping_results,modelador de cabelo,28,18384434552549072617,Modelador Automático Kiss New York Instawave Bivolt,outros,DrogaRaia.com.br,,"R$ 688,90 agora",688.9,,,,,4.6,90.0,,Devolução em até 30 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:3551452994510656101,iid:9563374410670801206,rds:Q0lEXzE4Mzg0NDM0NTUyNTQ5MDcyNjE3fFBST0RfQ0lEXzE4Mzg0NDM0NTUyNTQ5MDcyNjE3,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:3551452994510656101,iid:9563374410670801206,rds:Q0lEXzE4Mzg0NDM0NTUyNTQ5MDcyNjE3fFBST0RfQ0lEXzE4Mzg0NDM0NTUyNTQ5MDcyNjE3,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSYzRXEzcLL8GEe1OgyysBC67S6bkDIjiRrVwSGmuesb96wMTkXUgjkgRbMavQGHnbvWilthHYOz3Tzf0FtIH_fKqi6eEwu3zVwaHUzQ-caH5aCCGz82iBU,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiIxODM4NDQzNDU1MjU0OTA3MjYxNyIsImdwY2lkIjoiIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMzU1MTQ1Mjk5NDUxMDY1NjEwMSIsInJkcyI6IkNJRF8xODM4NDQzNDU1MjU0OTA3MjYxN3xQUk9EX0NJRF8xODM4NDQzNDU1MjU0OTA3MjYxNyIsImltYWdlRG9jaWQiOiI5NTYzMzc0NDEwNjcwODAxMjA2IiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IiIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,3.4602441107037016,0.0,0.0,0.0,0.0,0.325,0.8992161159934111,0.3997648347980233
google_shopping,shopping_results,modelador de cabelo,29,5478684972908450350,lizz Modelador Focus Extreme 230°C/450°F 33mm Bivolt,outros,Amazon.com.br - Retail,,"R$ 257,92 agora",257.92,,,e mais,,5.0,2.0,,Devolução em até 7 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:1169324510912033453,mid:576462815173575114,oid:17924781406471300078,iid:3819270405326202213,rds:UENfMTE2OTMyNDUxMDkxMjAzMzQ1M3xQUk9EX1BDXzExNjkzMjQ1MTA5MTIwMzM0NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:1169324510912033453,mid:576462815173575114,oid:17924781406471300078,iid:3819270405326202213,rds:UENfMTE2OTMyNDUxMDkxMjAzMzQ1M3xQUk9EX1BDXzExNjkzMjQ1MTA5MTIwMzM0NTM=,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT_xHWZuktlCy4rJ2itq8Bq8HibdGbyz-fv087bUWrKFw1-ZoY5kU7dbohrxbve8bqd2ep4A_cqC-If7W5lp1wc6TWpNf9uPZ4cF5VAI5VSmAPHAA1DsNEGZg,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiI1NDc4Njg0OTcyOTA4NDUwMzUwIiwiZ3BjaWQiOiIxMTY5MzI0NTEwOTEyMDMzNDUzIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMTc5MjQ3ODE0MDY0NzEzMDAwNzgiLCJyZHMiOiJQQ18xMTY5MzI0NTEwOTEyMDMzNDUzfFBST0RfUENfMTE2OTMyNDUxMDkxMjAzMzQ1MyIsImltYWdlRG9jaWQiOiIzODE5MjcwNDA1MzI2MjAyMjEzIiwicHZvIjoiMyIsImVpIjoiRDd3MmFjTEJDYXV4cXRzUCIsIm1pZCI6IjU3NjQ2MjgxNTE3MzU3NTExNCIsInB2dCI6ImhnIiwiZ2wiOiJiciIsImhsIjoicHQiLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIn0=,2025-12-08 08:53:21,False,1.2954944999748859,0.0,0.4090110000502283,0.0,0.28630770003515976,0.3,0.23804628387473534,0.2773061951729685
google_shopping,shopping_results,modelador de cabelo,30,17450869628566308754,Modelador De Cabelo 5 Em 1 Airwrap Air Curler Dryer Straight,outros,mercadolivre.com.br,,"R$ 193,85",193.85,,,,,,,,Devolução em até 30 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:17450869628566308754,oid:17450869628566308754,iid:2043323814442938202,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:17450869628566308754,oid:17450869628566308754,iid:2043323814442938202,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRHJ7dxVbGR_94gvZHUdx5FYILZ8hImsdb-057iFgW2q8_LB31XMxHV29dmxf8zMSNEmR7oqX1Q2AEx-jz7t8-0a46xWJunGg,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIxNzQ1MDg2OTYyODU2NjMwODc1NCIsImNhdGFsb2dpZCI6IiIsImdwY2lkIjoiIiwiaGVhZGxpbmVPZmZlckRvY2lkIjoiMTc0NTA4Njk2Mjg1NjYzMDg3NTQiLCJyZHMiOiIiLCJpbWFnZURvY2lkIjoiMjA0MzMyMzgxNDQ0MjkzODIwMiIsInB2byI6IjMiLCJlaSI6IkQ3dzJhY0xCQ2F1eHF0c1AiLCJtaWQiOiIiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,0.9736802451152744,0.0,1.0,0.0,0.7,0.275,,0.32
google_shopping,shopping_results,modelador de cabelo,31,7374010126333457408,Modelador Cachos Bivolt Profissional Ondulação Automática,outros,Casas Bahia,,"R$ 130,25 agora",130.25,,,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:1778788764586441277,iid:7098997056883426928,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:1778788764586441277,iid:7098997056883426928,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRHUSb63xfelTjhvk0xaay8uc7lXWudTSGX1_q-Qs42h55TdGJhPi0QFbgMu5U9o2GNzT-LWDBBnHaoYlT5DLeP2c4FVaKFNwVm_QC2UlnlwKMrIKceKRXd,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiI3Mzc0MDEwMTI2MzMzNDU3NDA4IiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIxNzc4Nzg4NzY0NTg2NDQxMjc3IiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjcwOTg5OTcwNTY4ODM0MjY5MjgiLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,0.6542267316289115,0.0,1.0,0.0,0.7,0.25,,0.31
google_shopping,shopping_results,modelador de cabelo,32,1395174310887053713,6 em 1 multi modelador novo design secador de cabelo cilindro pente com 30/40mm barril de ondulação,outros,AliExpress,,"R$ 287,11",287.11,R$ 328,328.0,,,,,,,,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:1395174310887053713,oid:1395174310887053713,iid:1246592741920603826,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:1395174310887053713,oid:1395174310887053713,iid:1246592741920603826,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRW1Pi-dp2z7rath-b4578cHgYRMnVhRDLQpq8ukYPYtML3uhCFWT3sNRTAcC7aykqlHRUrSzAnWzCM1TGTssPekjhnV5JwMwZZnP5Qi0GrWTBjWBYr_lz2,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIxMzk1MTc0MzEwODg3MDUzNzEzIiwiY2F0YWxvZ2lkIjoiIiwiZ3BjaWQiOiIiLCJoZWFkbGluZU9mZmVyRG9jaWQiOiIxMzk1MTc0MzEwODg3MDUzNzEzIiwicmRzIjoiIiwiaW1hZ2VEb2NpZCI6IjEyNDY1OTI3NDE5MjA2MDM4MjYiLCJwdm8iOiIzIiwiZWkiOiJEN3cyYWNMQkNhdXhxdHNQIiwibWlkIjoiIiwicHZ0IjoiaGciLCJnbCI6ImJyIiwiaGwiOiJwdCIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMifQ==,2025-12-08 08:53:21,False,1.442111607815561,0.12466463414634142,0.11577678436887817,0.41554878048780475,0.20570838320455614,0.225,,0.15171251496136684
google_shopping,shopping_results,modelador de cabelo,33,15092203810003455580,Modelador Babyliss Pro Superfino Blue Nano Titanium 13mm,outros,TK Vida de Cabelo,,"R$ 426,55 agora",426.55,,,e mais,,,,,Devolução em até 7 dia(s),,"https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:6394998758749859761,mid:576462783156055618,oid:8622222410876797846,iid:7847786018391941554,pvt:hg,pvo:3&oshop=apv&pvs=0","https://www.google.com/search?q=modelador+de+cabelo+new&oq=modelador+de+cabelo+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:6394998758749859761,mid:576462783156055618,oid:8622222410876797846,iid:7847786018391941554,pvt:hg,pvo:3&oshop=apv&pvs=0",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSlFwqBLWX0QfRRGZrevA9BR-2V8iksZ0M_ZlixcKg_AUWLfXfOvniDWkbLM6JH0UrOAyB4W0xowijR4NaYQqzLLMQGQiVCdFfk-37-9PgiHsuck_-gMCVB,,eyJxIjoibW9kZWxhZG9yIGRlIGNhYmVsbyBuZXciLCJwcm9kdWN0aWQiOiIiLCJjYXRhbG9naWQiOiIxNTA5MjIwMzgxMDAwMzQ1NTU4MCIsImdwY2lkIjoiNjM5NDk5ODc1ODc0OTg1OTc2MSIsImhlYWRsaW5lT2ZmZXJEb2NpZCI6Ijg2MjIyMjI0MTA4NzY3OTc4NDYiLCJyZHMiOiIiLCJpbWFnZURvY2lkIjoiNzg0Nzc4NjAxODM5MTk0MTU1NCIsInB2byI6IjMiLCJlaSI6IkQ3dzJhY0xCQ2F1eHF0c1AiLCJtaWQiOiI1NzY0NjI3ODMxNTYwNTU2MTgiLCJwdnQiOiJoZyIsImdsIjoiYnIiLCJobCI6InB0IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyJ9,2025-12-08 08:53:21,False,2.1424983675724545,0.0,0.0,0.0,0.0,0.2,,0.08000000000000002
